dt,Hours_in_interval,price_pln_per_mw_h,mw_procured,budget_pln_interval,p_accept_exante,val_perMW_h_exante,val_perMW_interval_exante,portfolio_pln_interval_exante_capped,p_accept_expost,val_perMW_h_expost,val_perMW_interval_expost,portfolio_pln_interval_expost_capped,cap_share_pln
2024-07-02 08:15:00+00:00,0.25,513.92,530.7,68184.336,0.5349029084278538,334.61918342998604,83.65479585749651,4182.739792874825,1.0,113.91999999999996,28.47999999999999,1423.9999999999995,6423.999999999999
2024-07-02 08:30:00+00:00,0.25,462.99,534.3,61843.88924999999,0.47019822237720077,261.34656150026547,65.33664037506637,3266.832018753318,1.0,62.99000000000001,15.747500000000002,787.3750000000001,5787.375
2024-07-02 08:45:00+00:00,0.25,450.38,421.4,47447.532999999996,0.44643960368891245,237.8502354609455,59.462558865236375,2973.127943261819,1.0,50.379999999999995,12.594999999999999,629.75,5629.749999999999
2024-07-02 09:00:00+00:00,0.25,450.38,491.5,55340.4425,0.4447524414951577,236.24314320039767,59.06078580009942,2953.039290004971,1.0,50.379999999999995,12.594999999999999,629.75,5629.75
2024-07-02 09:15:00+00:00,0.25,457.99,552.6,63271.3185,0.48246764948771315,274.1454319291836,68.5363579822959,3426.8178991147947,1.0,57.99000000000001,14.497500000000002,724.8750000000001,5724.875
2024-07-02 09:30:00+00:00,0.25,456.99,409.3,46761.50175,0.48007657523564273,271.6140282682594,67.90350706706485,3395.1753533532424,1.0,56.99000000000001,14.247500000000002,712.3750000000001,5712.375
2024-07-02 09:45:00+00:00,0.25,489.92,532.5,65220.6,0.5333983481847377,332.74100666932213,83.18525166733053,4159.262583366527,1.0,89.92000000000002,22.480000000000004,1124.0000000000002,6124.0
2024-07-02 10:00:00+00:00,0.25,548.82,600.9,82446.4845,0.6248286174638947,466.225860051605,116.55646501290126,5827.823250645063,1.0,148.82000000000005,37.20500000000001,1860.2500000000007,6860.250000000001
2024-07-02 10:15:00+00:00,0.25,594.99,684.6,101832.53850000001,0.6920682909603735,598.2633823107966,149.56584557769915,7437.375,1.0,194.99,48.7475,2437.375,7437.375
2024-07-02 10:30:00+00:00,0.25,619.99,579.8,89867.5505,0.7227208014914182,672.4979474274921,168.12448685687303,7749.875,1.0,219.99,54.9975,2749.875,7749.875
2024-07-02 10:45:00+00:00,0.25,649.34,601.4,97628.269,0.7627172789108461,787.9715747028363,196.99289367570907,8116.749999999999,1.0,249.34000000000003,62.33500000000001,3116.7500000000005,8116.75
2024-07-02 11:00:00+00:00,0.25,644.99,724.2,116775.43950000001,0.7556981433754346,765.8925866127399,191.47314665318498,8062.375000000001,1.0,244.99,61.2475,3062.375,8062.375000000001
2024-07-02 11:15:00+00:00,0.25,601.99,661.5,99554.09625,0.6959323096924974,607.0533998356964,151.7633499589241,7524.875000000001,1.0,201.99,50.4975,2524.875,7524.875000000001
2024-07-02 11:30:00+00:00,0.25,585.84,640.8,93851.568,0.6707562501539666,552.3732858629699,138.09332146574246,6904.666073287123,1.0,185.84000000000003,46.46000000000001,2323.0000000000005,7323.000000000001
2024-07-02 11:45:00+00:00,0.25,467.94,516.6,60434.451,0.493064600008826,285.58770873926784,71.39692718481696,3569.846359240848,1.0,67.94,16.985,849.25,5849.25
2024-07-02 12:00:00+00:00,0.25,434.99,432.6,47044.16850000001,0.436005876949199,228.03667586543145,57.00916896635786,2850.4584483178933,1.0,34.99000000000001,8.747500000000002,437.3750000000001,5437.375000000001
2024-07-02 12:15:00+00:00,0.25,423.99,463.0,49076.8425,0.4226294209775239,215.8797661895498,53.96994154738745,2698.4970773693726,1.0,23.99000000000001,5.997500000000002,299.8750000000001,5299.875
2024-07-02 12:30:00+00:00,0.25,421.99,463.5,48898.09125,0.42066930916981826,214.13717398437188,53.53429349609297,2676.7146748046484,1.0,21.99000000000001,5.497500000000002,274.8750000000001,5274.875
2024-07-02 12:45:00+00:00,0.25,420.47,416.6,43791.950500000006,0.4160742621400618,210.0900195411753,52.52250488529383,2626.1252442646914,1.0,20.470000000000027,5.117500000000007,255.87500000000034,5255.875
2024-07-02 13:00:00+00:00,0.25,409.99,519.1,53206.45225,0.41746525880397234,211.30957698925207,52.827394247313016,2641.3697123656507,1.0,9.990000000000009,2.4975000000000023,124.87500000000011,5124.875
2024-07-02 13:15:00+00:00,0.25,290.55,324.7,23585.39625,0.28295437540029866,112.75565823447985,28.188914558619963,1409.4457279309981,0.0,0.0,0.0,0.0,3631.8750000000005
2024-07-02 13:30:00+00:00,0.25,290.55,273.1,19837.301250000004,0.30623226145987914,127.30812675894798,31.827031689736994,1591.3515844868498,0.0,0.0,0.0,0.0,3631.8750000000005
2024-07-02 13:45:00+00:00,0.25,290.55,330.4,23999.43,0.32690657430857273,141.03529440428363,35.25882360107091,1762.9411800535454,0.0,0.0,0.0,0.0,3631.875
2024-07-02 14:00:00+00:00,0.25,290.55,279.8,20323.9725,0.3155581831441956,133.404094953375,33.35102373834375,1667.5511869171874,0.0,0.0,0.0,0.0,3631.875
2024-07-02 14:15:00+00:00,0.25,343.5,395.4,33954.975,0.31970414487214405,136.16456333294028,34.04114083323507,1702.0570416617534,0.0,0.0,0.0,0.0,4293.75
2024-07-02 14:30:00+00:00,0.25,343.5,409.0,35122.875,0.3054525988303961,126.80551589852355,31.701378974630888,1585.0689487315444,0.0,0.0,0.0,0.0,4293.75
2024-07-02 14:45:00+00:00,0.25,343.5,336.5,28896.9375,0.455736952730036,246.84977590848365,61.71244397712091,3085.6221988560455,0.0,0.0,0.0,0.0,4293.75
2024-07-02 15:00:00+00:00,0.25,367.12,429.5,39419.51,0.3080691069516438,128.496507279124,32.124126819781,1606.2063409890497,0.0,0.0,0.0,0.0,4589.0
2024-07-02 15:15:00+00:00,0.25,396.0,440.0,43560.0,0.3352534516514196,146.8016101880282,36.70040254700705,1835.0201273503526,0.0,0.0,0.0,0.0,4950.0
2024-07-02 15:30:00+00:00,0.25,383.49,442.9,42461.93025,0.31111638145303766,130.4812397438147,32.62030993595368,1631.015496797684,0.0,0.0,0.0,0.0,4793.625
2024-07-02 15:45:00+00:00,0.25,400.0,507.8,50780.0,0.3492864740569881,156.79893429273295,39.19973357318324,1959.986678659162,1.0,0.0,0.0,0.0,5000.0
2024-07-02 16:00:00+00:00,0.25,409.39,426.1,43610.26975,0.35277714319603515,159.3462315840219,39.83655789600547,1991.8278948002737,1.0,9.389999999999986,2.3474999999999966,117.37499999999983,5117.375
2024-07-02 16:15:00+00:00,0.25,380.33,375.3,35684.46225,0.24549592709715173,91.21433243498909,22.803583108747272,1140.1791554373635,0.0,0.0,0.0,0.0,4754.124999999999
2024-07-02 16:30:00+00:00,0.25,273.28,265.7,18152.623999999996,0.13226210986772902,38.61418516812484,9.65354629203121,482.6773146015605,0.0,0.0,0.0,0.0,3415.9999999999995
2024-07-02 16:45:00+00:00,0.25,445.36,436.5,48599.91,0.33033539834451,143.3880828781195,35.84702071952987,1792.3510359764937,1.0,45.360000000000014,11.340000000000003,567.0000000000002,5567.0
2024-07-02 17:00:00+00:00,0.25,745.0,788.9,146932.625,0.7562922197129278,767.728312855863,191.93207821396575,9312.5,1.0,345.0,86.25,4312.5,9312.5
2024-07-02 17:15:00+00:00,0.25,386.64,426.7,41244.822,0.29225516075805746,118.45882598613433,29.614706496533582,1480.735324826679,0.0,0.0,0.0,0.0,4833.0
2024-07-02 17:30:00+00:00,0.25,403.89,442.9,44720.72025,0.3128224564715948,131.59968875179908,32.89992218794977,1644.9961093974885,1.0,3.8899999999999864,0.9724999999999966,48.62499999999983,5048.625
2024-07-02 17:45:00+00:00,0.25,449.86,519.8,58459.30699999999,0.38448478040107714,183.6455602272526,45.91139005681315,2295.569502840657,1.0,49.860000000000014,12.465000000000003,623.2500000000002,5623.25
2024-07-02 18:00:00+00:00,0.25,487.28,520.7,63431.674,0.5088210058020204,303.3029768066234,75.82574420165585,3791.2872100827926,1.0,87.27999999999997,21.819999999999993,1090.9999999999995,6090.999999999999
2024-07-02 18:15:00+00:00,0.25,483.03,590.4,71295.22799999999,0.41221722202114663,206.73346104144971,51.68336526036243,2584.1682630181213,1.0,83.02999999999997,20.757499999999993,1037.8749999999995,6037.874999999999
2024-07-02 18:30:00+00:00,0.25,449.86,467.3,52554.8945,0.36335187156749604,167.2143933309426,41.80359833273565,2090.1799166367828,1.0,49.860000000000014,12.465000000000003,623.2500000000002,5623.25
2024-07-02 18:45:00+00:00,0.25,490.42,665.7,81618.14850000001,0.4252449184044045,218.22026464027044,54.55506616006761,2727.7533080033804,1.0,90.42000000000002,22.605000000000004,1130.2500000000002,6130.250000000001
2024-07-02 19:00:00+00:00,0.25,539.52,611.7,82506.096,0.5002842386270314,293.5980547368148,73.3995136842037,3669.9756842101847,1.0,139.51999999999998,34.879999999999995,1743.9999999999998,6744.0
2024-07-02 19:15:00+00:00,0.25,485.26,473.4,57430.52099999999,0.4241902973960593,217.2744220892587,54.31860552231468,2715.9302761157337,1.0,85.25999999999999,21.314999999999998,1065.75,6065.749999999999
2024-07-02 19:30:00+00:00,0.25,467.23,445.2,52002.699,0.3930444542703916,190.58084000876474,47.645210002191185,2382.2605001095594,1.0,67.23000000000002,16.807500000000005,840.3750000000002,5840.375
2024-07-02 19:45:00+00:00,0.25,399.84,447.3,44712.108,0.291608513972337,118.05757391616056,29.51439347904014,1475.719673952007,0.0,0.0,0.0,0.0,4998.0
2024-07-02 20:00:00+00:00,0.25,339.06,353.7,29981.3805,0.2134776757530451,74.51216190608442,18.628040476521104,931.4020238260551,0.0,0.0,0.0,0.0,4238.25
2024-07-02 20:15:00+00:00,0.25,387.18,442.7,42851.1465,0.27748590609672164,109.46995570621797,27.367488926554493,1368.3744463277246,0.0,0.0,0.0,0.0,4839.75
2024-07-02 20:30:00+00:00,0.25,345.46,386.1,33345.5265,0.2348785375416368,85.50690236883875,21.376725592209688,1068.8362796104843,0.0,0.0,0.0,0.0,4318.249999999999
2024-07-02 20:45:00+00:00,0.25,247.97,262.7,16285.42975,0.14695541255569555,44.45063944302188,11.11265986075547,555.6329930377734,0.0,0.0,0.0,0.0,3099.625
2024-07-02 21:00:00+00:00,0.25,136.07,200.0,6803.5,0.0679507699236539,16.431302372215086,4.1078255930537715,205.39127965268858,0.0,0.0,0.0,0.0,1700.875
2024-07-02 21:15:00+00:00,0.25,445.46,403.3,44913.5045,0.39508538732017606,192.25913302429987,48.06478325607497,2403.2391628037485,1.0,45.45999999999998,11.364999999999995,568.2499999999998,5568.25
2024-07-02 21:30:00+00:00,0.25,445.46,454.1,50570.8465,0.4137714636560732,208.08160788144764,52.02040197036191,2601.0200985180954,1.0,45.45999999999998,11.364999999999995,568.2499999999998,5568.249999999999
2024-07-02 21:45:00+00:00,0.25,445.46,516.1,57475.4765,0.4031117602565142,198.95345165489118,49.738362913722796,2486.9181456861397,1.0,45.45999999999998,11.364999999999995,568.2499999999998,5568.25
2024-07-02 22:00:00+00:00,0.25,288.89,314.9,22742.86525,0.19364673780404207,64.91278097754056,16.22819524438514,811.409762219257,0.0,0.0,0.0,0.0,3611.1250000000005
2024-07-02 22:15:00+00:00,0.25,437.0,408.2,44595.85,0.37696351903104164,177.68683627386838,44.421709068467095,2221.085453423355,1.0,37.0,9.25,462.5,5462.5
2024-07-02 22:30:00+00:00,0.25,450.0,488.5,54956.25,0.3430180852426197,152.28557501663926,38.071393754159814,1903.5696877079906,1.0,50.0,12.5,625.0,5625.0
2024-07-02 22:45:00+00:00,0.25,435.0,482.1,52428.375,0.3714633315442982,173.40751090534982,43.351877726337456,2167.5938863168726,1.0,35.0,8.75,437.5,5437.5
2024-07-02 23:00:00+00:00,0.25,377.34,367.1,34630.3785,0.304367556672942,126.10782696454889,31.526956741137223,1576.3478370568612,0.0,0.0,0.0,0.0,4716.749999999999
2024-07-02 23:15:00+00:00,0.25,325.26,352.4,28655.406,0.25390446799391775,95.8565816761207,23.964145419030174,1198.2072709515087,0.0,0.0,0.0,0.0,4065.7499999999995
2024-07-02 23:30:00+00:00,0.25,323.0,346.7,27996.024999999998,0.2467099421293577,91.87784801038174,22.969462002595435,1148.4731001297719,0.0,0.0,0.0,0.0,4037.5
2024-07-02 23:45:00+00:00,0.25,321.15,303.5,24367.25625,0.24163962908101577,89.12161524494128,22.28040381123532,1114.020190561766,0.0,0.0,0.0,0.0,4014.3749999999995
2024-07-03 00:00:00+00:00,0.25,321.0,354.8,28472.7,0.23955065120835828,87.99741430921954,21.999353577304884,1099.9676788652441,0.0,0.0,0.0,0.0,4012.5
2024-07-03 00:15:00+00:00,0.25,317.0,357.2,28308.1,0.2357011970350228,85.94304942963291,21.485762357408227,1074.2881178704113,0.0,0.0,0.0,0.0,3962.4999999999995
2024-07-03 00:30:00+00:00,0.25,315.0,372.5,29334.375,0.23062706361137986,83.26902007043617,20.817255017609043,1040.862750880452,0.0,0.0,0.0,0.0,3937.5
2024-07-03 00:45:00+00:00,0.25,315.0,371.6,29263.5,0.2331459260035469,84.59164024250315,21.147910060625787,1057.3955030312893,0.0,0.0,0.0,0.0,3937.5
2024-07-03 01:00:00+00:00,0.25,272.21,250.5,17047.15125,0.18484893865235152,60.83052900301033,15.207632250752582,760.381612537629,0.0,0.0,0.0,0.0,3402.625
2024-07-03 01:15:00+00:00,0.25,273.28,264.3,18056.976,0.18605456443405077,61.38362525306954,15.345906313267385,767.2953156633693,0.0,0.0,0.0,0.0,3415.9999999999995
2024-07-03 01:30:00+00:00,0.25,308.4,346.0,26676.6,0.2235810604886821,79.61913651317532,19.90478412829383,995.2392064146915,0.0,0.0,0.0,0.0,3855.0
2024-07-03 01:45:00+00:00,0.25,310.4,348.2,27020.319999999996,0.2244728594994183,80.07705595506187,20.019263988765466,1000.9631994382734,0.0,0.0,0.0,0.0,3879.999999999999
2024-07-03 02:00:00+00:00,0.25,315.4,353.9,27905.014999999996,0.23307300393524233,84.55321704930584,21.13830426232646,1056.915213116323,0.0,0.0,0.0,0.0,3942.5
2024-07-03 02:15:00+00:00,0.25,320.27,473.4,37903.95449999999,0.2422135818483786,89.43165126907243,22.357912817268108,1117.8956408634053,0.0,0.0,0.0,0.0,4003.374999999999
2024-07-03 02:30:00+00:00,0.25,320.27,361.3,28928.387749999998,0.2408542311758597,88.69817143901335,22.174542859753338,1108.7271429876669,0.0,0.0,0.0,0.0,4003.3749999999995
2024-07-03 02:45:00+00:00,0.25,320.27,380.6,30473.6905,0.2425558143880724,89.61675554360917,22.404188885902293,1120.2094442951147,0.0,0.0,0.0,0.0,4003.3749999999995
2024-07-03 03:00:00+00:00,0.25,320.27,374.4,29977.271999999997,0.2448381751593579,90.85578257215184,22.71394564303796,1135.697282151898,0.0,0.0,0.0,0.0,4003.3749999999995
2024-07-03 03:15:00+00:00,0.25,322.0,366.0,29463.0,0.2407284427105234,88.63044001375862,22.157610003439654,1107.8805001719827,0.0,0.0,0.0,0.0,4025.0000000000005
2024-07-03 03:30:00+00:00,0.25,320.27,331.0,26502.3425,0.23062451164635556,83.26768485218197,20.816921213045493,1040.8460606522747,0.0,0.0,0.0,0.0,4003.3749999999995
2024-07-03 03:45:00+00:00,0.25,320.27,367.7,29440.81975,0.23103085866285467,83.4804122274046,20.87010305685115,1043.5051528425574,0.0,0.0,0.0,0.0,4003.375
2024-07-03 04:00:00+00:00,0.25,318.66,313.8,24998.877000000004,0.23609346035099488,86.1513717400944,21.5378429350236,1076.89214675118,0.0,0.0,0.0,0.0,3983.2500000000005
2024-07-03 04:15:00+00:00,0.25,240.28,250.3,15035.521,0.14285829272084372,42.79455089800089,10.698637724500223,534.9318862250111,0.0,0.0,0.0,0.0,3003.5
2024-07-03 04:30:00+00:00,0.25,374.14,379.9,35533.9465,0.30072580684439254,123.78127511194052,30.94531877798513,1547.2659388992565,0.0,0.0,0.0,0.0,4676.75
2024-07-03 04:45:00+00:00,0.25,456.0,490.6,55928.4,0.42046460697880106,213.95574970667948,53.48893742666987,2674.4468713334936,1.0,56.0,14.0,700.0,5700.0
2024-07-03 05:00:00+00:00,0.25,454.0,596.6,67714.1,0.4127485718229429,207.19368453091434,51.798421132728585,2589.921056636429,1.0,54.0,13.5,675.0,5675.000000000001
2024-07-03 05:15:00+00:00,0.25,411.1,356.8,36670.12,0.3274669311434597,141.41828936231036,35.35457234057759,1767.7286170288794,1.0,11.100000000000023,2.7750000000000057,138.75000000000028,5138.75
2024-07-03 05:30:00+00:00,0.25,452.67,516.2,58417.063500000004,0.38630578402039506,185.1071281104318,46.27678202760795,2313.8391013803976,1.0,52.670000000000016,13.167500000000004,658.3750000000002,5658.375
2024-07-03 05:45:00+00:00,0.25,413.1,369.7,38180.7675,0.329592603557898,142.87651383688004,35.71912845922001,1785.9564229610005,1.0,13.100000000000023,3.2750000000000057,163.75000000000028,5163.750000000001
2024-07-03 06:00:00+00:00,0.25,409.1,416.0,42546.4,0.3198159485707809,136.23943969187872,34.05985992296968,1702.992996148484,1.0,9.100000000000023,2.2750000000000057,113.75000000000028,5113.75
2024-07-03 06:15:00+00:00,0.25,412.89,488.6,50434.5135,0.32304428699895693,138.41142339202094,34.602855848005234,1730.1427924002617,1.0,12.889999999999986,3.2224999999999966,161.12499999999983,5161.125
2024-07-03 06:30:00+00:00,0.25,400.0,429.6,42960.0,0.3040779305808874,125.92194622013317,31.48048655503329,1574.0243277516645,1.0,0.0,0.0,0.0,4999.999999999999
2024-07-03 06:45:00+00:00,0.25,396.8,377.8,37477.76,0.29712960602252725,121.5065142015359,30.376628550383973,1518.8314275191988,0.0,0.0,0.0,0.0,4960.0
2024-07-03 07:00:00+00:00,0.25,413.0,409.2,42249.9,0.3219209861286898,137.65350055407194,34.413375138517985,1720.6687569258993,1.0,13.0,3.25,162.5,5162.5
2024-07-03 07:15:00+00:00,0.25,402.43,458.6,46138.599500000004,0.373096563532479,174.6714068786888,43.6678517196722,2183.39258598361,1.0,2.430000000000007,0.6075000000000017,30.375000000000085,5030.375
2024-07-03 07:30:00+00:00,0.25,402.43,398.1,40051.84575,0.3616212262755021,165.91093285051497,41.47773321262874,2073.8866606314373,1.0,2.430000000000007,0.6075000000000017,30.375000000000085,5030.375
2024-07-03 07:45:00+00:00,0.25,364.67,397.6,36248.198000000004,0.2705587926546045,105.37836122706253,26.34459030676563,1317.2295153382815,0.0,0.0,0.0,0.0,4558.375
2024-07-03 08:00:00+00:00,0.25,362.67,388.8,35251.524000000005,0.2684551453972047,104.151238012782,26.0378095031955,1301.890475159775,0.0,0.0,0.0,0.0,4533.375000000001
2024-07-03 08:15:00+00:00,0.25,326.78,326.0,26632.569999999996,0.23127888920592843,83.61037964087446,20.902594910218614,1045.1297455109307,0.0,0.0,0.0,0.0,4084.7499999999995
2024-07-03 08:30:00+00:00,0.25,293.0,379.7,27813.024999999998,0.19402247922201443,65.08951863354962,16.272379658387404,813.6189829193702,0.0,0.0,0.0,0.0,3662.5
2024-07-03 08:45:00+00:00,0.25,329.94,374.4,30882.384,0.23895983329067128,87.68065816035735,21.92016454008934,1096.008227004467,0.0,0.0,0.0,0.0,4124.25
2024-07-03 09:00:00+00:00,0.25,379.53,323.0,30647.047499999997,0.3136144210665973,132.12065537915998,33.030163844789996,1651.5081922394997,0.0,0.0,0.0,0.0,4744.125
2024-07-03 09:15:00+00:00,0.25,432.67,470.3,50871.17525,0.3820254302768411,181.68338980410064,45.42084745102516,2271.042372551258,1.0,32.670000000000016,8.167500000000004,408.3750000000002,5408.375
2024-07-03 09:30:00+00:00,0.25,515.08,513.3,66097.641,0.5028917212168071,296.5351564437059,74.13378911092647,3706.6894555463236,1.0,115.08000000000004,28.77000000000001,1438.5000000000005,6438.500000000001
2024-07-03 09:45:00+00:00,0.25,425.03,492.2,52299.94149999999,0.38265012995594794,182.1805272214199,45.54513180535498,2277.256590267749,1.0,25.029999999999973,6.257499999999993,312.87499999999966,5312.874999999999
2024-07-03 10:00:00+00:00,0.25,425.03,417.6,44373.132,0.3960170150114761,193.02842503510055,48.25710625877514,2412.855312938757,1.0,25.029999999999973,6.257499999999993,312.87499999999966,5312.875
2024-07-03 10:15:00+00:00,0.25,380.4,401.3,38163.63,0.34226579772828236,151.7491222914019,37.937280572850476,1896.8640286425239,0.0,0.0,0.0,0.0,4754.999999999999
2024-07-03 10:30:00+00:00,0.25,380.4,426.4,40550.63999999999,0.30460148206142335,126.25806702807006,31.564516757017515,1578.2258378508757,0.0,0.0,0.0,0.0,4754.999999999999
2024-07-03 10:45:00+00:00,0.25,157.1,200.0,7855.0,0.08789759165937505,22.717882850250405,5.679470712562601,283.97353562813004,0.0,0.0,0.0,0.0,1963.75
2024-07-03 11:00:00+00:00,0.25,115.06,200.0,5753.0,0.06512829044457202,15.586643804060067,3.8966609510150167,194.83304755075085,0.0,0.0,0.0,0.0,1438.25
2024-07-03 11:15:00+00:00,0.25,136.03,200.0,6801.5,0.0777130949804331,19.439429639807372,4.859857409951843,242.99287049759215,0.0,0.0,0.0,0.0,1700.375
2024-07-03 11:30:00+00:00,0.25,333.11,338.6,28197.761500000004,0.2481292152344592,92.65641318793543,23.164103296983857,1158.205164849193,0.0,0.0,0.0,0.0,4163.875
2024-07-03 11:45:00+00:00,0.25,323.66,322.8,26119.362000000005,0.23502967494595794,85.58695444811539,21.396738612028848,1069.8369306014424,0.0,0.0,0.0,0.0,4045.7500000000005
2024-07-03 12:00:00+00:00,0.25,115.06,200.0,5753.0,0.06547719206939018,15.69043943729163,3.9226098593229075,196.13049296614537,0.0,0.0,0.0,0.0,1438.25
2024-07-03 12:15:00+00:00,0.25,95.16,200.0,4758.0,0.05439611153858559,12.480534872609933,3.1201337181524833,156.00668590762416,0.0,0.0,0.0,0.0,1189.5
2024-07-03 12:30:00+00:00,0.25,115.06,200.0,5753.0,0.06423956636009531,15.32304514716995,3.8307612867924874,191.53806433962438,0.0,0.0,0.0,0.0,1438.25
2024-07-03 12:45:00+00:00,0.25,384.14,447.5,42975.6625,0.3046273839704704,126.27470861911414,31.568677154778534,1578.4338577389267,0.0,0.0,0.0,0.0,4801.749999999999
